,TMIN,TMAX,PRCP,SNOW,line1,line2,line3
2004-07-11,3.9817424118713203,4.729508033929364,2.694065923554912,0.0007449060501793157,1,2,3
2004-07-12,3.9863306127265155,4.743016585895124,2.6602140668952403,0.00036081386805560605,1,2,3
2004-07-13,3.992197197972569,4.754583552782795,2.6433670880214315,0.00036081386805560605,1,2,3
2004-07-14,3.997170528632248,4.763807568294038,2.6081981418790043,0.00036081386805560605,1,2,3
2004-07-15,4.000951984964321,4.771009979533504,2.583488100836674,0.00036081386805560605,1,2,3
2004-07-16,4.00363739619142,4.777305106804171,2.55818859582699,0.00036081386805560605,1,2,3
2004-07-17,4.006227215051517,4.7832948810790015,2.5314216937163447,0.00036081386805560605,1,2,3
2004-07-18,4.008932470425958,4.789740799707712,2.506792120388811,0.0002647908225246787,1,2,3
2004-07-19,4.01258658825075,4.797964692437034,2.4807490481466425,0.00023569292993954913,1,2,3
2004-07-20,4.018325628809714,4.809357356117971,2.462132538676693,0.0002502418762321139,1,2,3
2004-07-21,4.0254416800022295,4.822363376887093,2.4555683468856904,0.0002516967708613704,1,2,3
2004-07-22,4.031293187109157,4.8330077150558335,2.4516603488123607,0.0002516967708613704,1,2,3
2004-07-23,4.035867229230415,4.838761837066906,2.4414398103391144,0.0002516967708613704,1,2,3
2004-07-24,4.038645215395119,4.840615487475094,2.439860821218577,0.000274975084929474,1,2,3
2004-07-25,4.04057883577593,4.841806242354634,2.4305360554194815,0.000274975084929474,1,2,3
2004-07-26,4.043024524390829,4.844853378269288,2.4098881157156105,0.000274975084929474,1,2,3
2004-07-27,4.045696160574763,4.849251921993824,2.4164910231052414,0.00023860271919806208,1,2,3
2004-07-28,4.048390806922875,4.853737071453542,2.42955450112484,0.00023860271919806208,1,2,3
2004-07-29,4.050636435425008,4.858065401895761,2.4278335548093315,0.0002007754588373937,1,2,3
2004-07-30,4.052787837677907,4.862375260464531,2.427529143925997,0.00021241461587144552,1,2,3
2004-07-31,4.055075642298645,4.8673591731375545,2.421547583937885,0.00021241461587144552,1,2,3
2004-08-01,4.05774243036498,4.8739602300977545,2.4072493819737897,0.00020368524809590666,1,2,3
2004-08-02,4.060231512098837,4.8797940056070646,2.388361104184056,0.00016585798773523827,1,2,3
2004-08-03,4.062319132474825,4.883602397233409,2.377655482033875,0.00016585798773523827,1,2,3
2004-08-04,4.063217079093057,4.8868518817147075,2.373914492425217,0.0001571286199596994,1,2,3
2004-08-05,4.063135888377089,4.887782609611238,2.3678665086159287,0.00014257967366713465,1,2,3
2004-08-06,4.06126072336153,4.885780100315499,2.335468005163598,0.00014257967366713465,1,2,3
2004-08-07,4.058764925753403,4.883333024608884,2.3255754105846167,0.0001338503058915958,1,2,3
2004-08-08,4.056930828386103,4.8828954673546106,2.3108984030574695,0.00011057199182349219,1,2,3
2004-08-09,4.055572356750929,4.882843445216831,2.2980087656670074,9.602304553092743e-05,1,2,3
2004-08-10,4.053026512000579,4.880686622668915,2.2989774147621063,9.602304553092743e-05,1,2,3
2004-08-11,4.049051120464955,4.874104909276003,2.303715900382487,9.602304553092743e-05,1,2,3
2004-08-12,4.043714888493359,4.863767075163348,2.3080858286865125,9.602304553092743e-05,1,2,3
2004-08-13,4.036892149746261,4.851486444769355,2.335687773120519,9.602304553092743e-05,1,2,3
2004-08-14,4.02998625510715,4.839726707550526,2.346289774109665,9.602304553092743e-05,1,2,3
2004-08-15,4.024093967245324,4.830327598396409,2.351555854652533,9.602304553092743e-05,1,2,3
2004-08-16,4.01955967175177,4.822650863327135,2.35125941462774,9.602304553092743e-05,1,2,3
2004-08-17,4.016050425898477,4.817212242385928,2.3332517269244595,9.602304553092743e-05,1,2,3
2004-08-18,4.013137864738853,4.813181246792622,2.3162369804565937,0.00010329751867720981,1,2,3
2004-08-19,4.008805725827621,4.807887589722839,2.3324629914935757,0.00010911709719423571,1,2,3
2004-08-20,4.004344999917083,4.799066001554571,2.3874061194178844,9.456815090167094e-05,1,2,3
2004-08-21,3.999063687988757,4.7890913449138415,2.4463160779428508,5.674089054100257e-05,1,2,3
2004-08-22,3.9939901440770824,4.779903341026289,2.462354963586461,5.674089054100257e-05,1,2,3
2004-08-23,3.991218561971886,4.774698198628192,2.445796074314212,5.674089054100257e-05,1,2,3
2004-08-24,3.99076722839136,4.772552375521045,2.4399040915935153,3.346257647289895e-05,1,2,3
2004-08-25,3.991705355171698,4.771826535952841,2.456809523429959,3.346257647289895e-05,1,2,3
2004-08-26,3.9931359866540017,4.771406482952873,2.471573830836367,3.346257647289895e-05,1,2,3
2004-08-27,3.9938576504532133,4.771620229127045,2.4438595352533996,3.346257647289895e-05,1,2,3
2004-08-28,3.9933209299658623,4.77170138136393,2.428121644410891,3.346257647289895e-05,1,2,3
2004-08-29,3.9919133401969504,4.770104229746397,2.4243935600017763,3.346257647289895e-05,1,2,3
2004-08-30,3.989486816222903,4.768556941236403,2.4216269129586045,2.182341943884714e-05,1,2,3
2004-08-31,3.9859548199304218,4.766287133298017,2.4158795443857257,2.182341943884714e-05,1,2,3
2004-09-01,3.981701616985565,4.761737106148143,2.3925784474817213,2.182341943884714e-05,1,2,3
2004-09-02,3.9771118414360327,4.7547580771052855,2.377953060752745,2.182341943884714e-05,1,2,3
2004-09-03,3.972451202450267,4.746146110689415,2.3514647591263484,4.5101733506950756e-05,1,2,3
2004-09-04,3.9688699255553264,4.73766697447662,2.321637806465277,4.5101733506950756e-05,1,2,3
2004-09-05,3.966495391480861,4.7323511767738395,2.332499809268742,0.0001265758327453134,1,2,3
2004-09-06,3.9649759450334634,4.7298895074853275,2.374752571266118,0.0001265758327453134,1,2,3
2004-09-07,3.963071824179214,4.727902522937766,2.407687020064169,0.0001265758327453134,1,2,3
2004-09-08,3.9607735706273637,4.72386846867021,2.471759817535661,0.0001265758327453134,1,2,3
2004-09-09,3.9579494057348903,4.718851996141351,2.5342376841695335,0.0001265758327453134,1,2,3
2004-09-10,3.954980205938443,4.716147793749435,2.5199455552405166,0.0001265758327453134,1,2,3
2004-09-11,3.9533757172943953,4.717222858262536,2.484630856256194,0.0001411247790378782,1,2,3
2004-09-12,3.9536066070293923,4.720802494087171,2.4450327697177214,0.00015567372533044295,1,2,3
2004-09-13,3.9551654082242047,4.724152989942464,2.403238142304117,0.0001644030931059818,1,2,3
2004-09-14,3.9568309073262897,4.723597107722888,2.4041316375901136,0.0006241497959510282,1,2,3
2004-09-15,3.9573304082327123,4.719769462011721,2.4498388178533568,0.0011348178108200513,1,2,3
2004-09-16,3.9558471232752823,4.715345443711245,2.4820991597576403,0.00114354717859559,1,2,3
2004-09-17,3.9532750967037575,4.7115053648962,2.5563199988461234,0.00114354717859559,1,2,3
2004-09-18,3.949761304586509,4.706662705812072,2.638513594299242,0.0012846719576334684,1,2,3
2004-09-19,3.9468042191965558,4.699316385344727,2.6296336783196823,0.0017007718216008206,1,2,3
2004-09-20,3.9419794345012984,4.690931757153892,2.5962281897383166,0.0022187143096161262,1,2,3
2004-09-21,3.935976929501895,4.681031899708177,2.548997436799632,0.004744411386005369,1,2,3
2004-09-22,3.929866160085716,4.671911383432823,2.5397888177964223,0.006596492249048863,1,2,3
2004-09-23,3.9236570843674023,4.6659141411817195,2.543399237150881,0.007338488509969665,1,2,3
2004-09-24,3.917131925692832,4.661782042568174,2.5156967080733788,0.008694450304436701,1,2,3
2004-09-25,3.9099750420531114,4.657136484044822,2.4791104673693924,0.009352062676860628,1,2,3
2004-09-26,3.9023443093398322,4.651624914461179,2.4630408369856944,0.01135399768671754,1,2,3
2004-09-27,3.894746195261522,4.6448220709279395,2.4699204470361122,0.012491725286796105,1,2,3
2004-09-28,3.888191033464989,4.635861428353019,2.4956420279837865,0.013489783002466046,1,2,3
2004-09-29,3.8808783191282537,4.624443176396445,2.4906917452650257,0.01402518422603243,1,2,3
2004-09-30,3.873218619778066,4.610689816105503,2.465000909057438,0.014749721751402154,1,2,3
2004-10-01,3.864699115223236,4.595158148721963,2.4606624846228855,0.015072708359097093,1,2,3
2004-10-02,3.8543662261369507,4.57832029132862,2.481978837750138,0.015209468454247201,1,2,3
2004-10-03,3.843945224202082,4.563502801846846,2.4755307927550207,0.015416063491601621,1,2,3
2004-10-04,3.833313774155103,4.552896018712719,2.47356806373043,0.015558643165268756,1,2,3
2004-10-05,3.8218760293712735,4.540939100928361,2.476974277280358,0.015744869677813585,1,2,3
2004-10-06,3.811626242100021,4.5302966943974186,2.4477356498925644,0.015782696938174252,1,2,3
2004-10-07,3.8052137776648065,4.521858661291952,2.407309732759887,0.015811794830759382,1,2,3
2004-10-08,3.800832766163987,4.515013525522321,2.409729457674172,0.015852531880378565,1,2,3
2004-10-09,3.796019611364114,4.50680725315316,2.3795229403206637,0.01607658565328406,1,2,3
2004-10-10,3.79025666773128,4.493643714476899,2.3390063072264944,0.01617260869881499,1,2,3
2004-10-11,3.7834205841643653,4.475528103573228,2.3772713625651285,0.016417030996530076,1,2,3
2004-10-12,3.7755221928160645,4.4562443321745295,2.402442195144077,0.01667163755664996,1,2,3
2004-10-13,3.7658854885681476,4.436066066203335,2.427092264965002,0.01972982606734707,1,2,3
2004-10-14,3.7539730703245295,4.4145321330634815,2.439623213721112,0.020348156284781076,1,2,3
2004-10-15,3.7419293207600335,4.393771952456531,2.44331599861383,0.02046600274975085,1,2,3
2004-10-16,3.7294145748798875,4.373645652316829,2.397464963332153,0.02051983385103334,1,2,3
2004-10-17,3.7181143685374525,4.351889450698624,2.3601347758309905,0.0236900492481832,1,2,3
2004-10-18,3.7082474302917183,4.329270776639028,2.3129089572333075,0.0274305833400016,1,2,3
2004-10-19,3.7011742793221263,4.3069903495042805,2.301298452856357,0.03128023452901424,1,2,3
2004-10-20,3.695715435866964,4.287874454049807,2.336910350994858,0.03625015458255436,1,2,3
2004-10-21,3.692169082961217,4.271801236533318,2.330291881452837,0.037766154786239604,1,2,3
2004-10-22,3.690214678487475,4.25765266036357,2.3270485011559643,0.0396182356492831,1,2,3
2004-10-23,3.686903352225137,4.243559138630082,2.3599218400385333,0.04167836644431027,1,2,3
2004-10-24,3.6808506225756945,4.225888129497046,2.358478355513196,0.04700473568201823,1,2,3
2004-10-25,3.6736979741590465,4.206991236693005,2.354649686460586,0.04787621756494286,1,2,3
2004-10-26,3.6677833794779398,4.188074312384353,2.380679853503211,0.05260753489928492,1,2,3
2004-10-27,3.6639134530332695,4.169582401859709,2.3962568089161262,0.05509976939920126,1,2,3
2004-10-28,3.661459815881069,4.152156351565626,2.394683892830668,0.062054165727047216,1,2,3
2004-10-29,3.6594619949409326,4.138612555100036,2.3736867536097552,0.07004590192555304,1,2,3
2004-10-30,3.6565915315833415,4.128105733830894,2.377953060752745,0.07542755715917275,1,2,3
2004-10-31,3.6526638825509945,4.114762807463606,2.392087290769708,0.08211861755912328,1,2,3
2004-11-01,3.648223779531469,4.0976379693861835,2.437610002592427,0.09606232768591735,1,2,3
2004-11-02,3.6441119546352203,4.079407300071929,2.5147610811065224,0.10525871663744753,1,2,3
2004-11-03,3.638435784701772,4.060283676299744,2.581238800469294,0.11332174267278693,1,2,3
2004-11-04,3.6313840055951183,4.038563653267233,2.6313337485771067,0.116481773807532,1,2,3
2004-11-05,3.62384298071512,4.021804666079836,2.628350749659246,0.11943520990492264,1,2,3
2004-11-06,3.61609562472432,4.008731099513517,2.60093896713615,0.12273636581870558,1,2,3
2004-11-07,3.6073076490942455,3.9962753399438062,2.572391147488591,0.12368641201161006,1,2,3
2004-11-08,3.5972253583272944,3.9792941775947854,2.517606298041029,0.12710832417962128,1,2,3
2004-11-09,3.5871246222520226,3.959100443970833,2.472016403267748,0.13152829406330246,1,2,3
2004-11-10,3.5783629888271395,3.94218884170546,2.4438796521820985,0.13525282431419905,1,2,3
2004-11-11,3.5693440046930562,3.9257561472411258,2.4415658258170034,0.13630180334189296,1,2,3
2004-11-12,3.559806932894561,3.9042086807039285,2.4656089716947225,0.13841576523820262,1,2,3
2004-11-13,3.5504656995460198,3.880904643539284,2.4624365699953352,0.15013494147686354,1,2,3
2004-11-14,3.5424297929930435,3.8609112512520882,2.4483877420341704,0.1590854532360494,1,2,3
2004-11-15,3.5359461899077873,3.8473155654826945,2.450953978919736,0.1597663439225414,1,2,3
2004-11-16,3.5330305650927416,3.8390697768305984,2.4554882587355866,0.15966013661460568,1,2,3
2004-11-17,3.53155147938499,3.8343825194987557,2.4708807457079773,0.15726538005484952,1,2,3
2004-11-18,3.529056462109417,3.829238433124967,2.4770866284293196,0.15427702648635672,1,2,3
2004-11-19,3.524117839375052,3.820417932429888,2.424795519011067,0.15248896098700052,1,2,3
2004-11-20,3.5171161845567407,3.80817668901226,2.396952550997363,0.15951755694093855,1,2,3
2004-11-21,3.5082398412205564,3.79281974288586,2.4127800191072866,0.17336378912757244,1,2,3
2004-11-22,3.4998600026755518,3.7771306933089948,2.4279652637576072,0.17495253406272052,1,2,3
2004-11-23,3.4929420607449857,3.7612287823831636,2.426502041868263,0.17958055387838537,1,2,3
2004-11-24,3.4861463121596175,3.745754557571143,2.503502433199461,0.1917594768198913,1,2,3
2004-11-25,3.4775376320504106,3.729768224775138,2.554929273813035,0.20906981311878486,1,2,3
2004-11-26,3.4664323648947835,3.711367878133899,2.5255547622653483,0.21829384506827093,1,2,3
2004-11-27,3.453691972065462,3.6914717413124403,2.527522805195633,0.24018127987080537,1,2,3
2004-11-28,3.4388919930710298,3.6679514085417813,2.556322276234278,0.2869183149410404,1,2,3
2004-11-29,3.421440094200991,3.6401986786574776,2.5412334410158364,0.3188212443713764,1,2,3
2004-11-30,3.4052970630481303,3.6116943241213937,2.550090962678542,0.3270283049750122,1,2,3
2004-12-01,3.391144723215347,3.588233017386529,2.5901221325310857,0.33478289334894923,1,2,3
2004-12-02,3.377567084755918,3.568745483733383,2.525218467947849,0.3329017145933206,1,2,3
2004-12-03,3.365351109904922,3.5526787792116896,2.415636622982566,0.3394545600034917,1,2,3
2004-12-04,3.3555465961966338,3.5390274939494963,2.341696282201794,0.3375777459317509,1,2,3
2004-12-05,3.3487406018783474,3.5274194780067676,2.296605514999068,0.34559858002284183,1,2,3
2004-12-06,3.3460376103075644,3.512162436589111,2.3422238771242814,0.3704176275033281,1,2,3
2004-12-07,3.344978896866269,3.4941672873098883,2.4650506320321477,0.4016658543504987,1,2,3
2004-12-08,3.342306425861765,3.476087533887247,2.5290809182580865,0.43170797355001567,1,2,3
2004-12-09,3.3411395928905847,3.4625199386184566,2.5873729454637653,0.4451875722900769,1,2,3
2004-12-10,3.3411420706642647,3.455791998573369,2.650250873283466,0.45198047531407537,1,2,3
2004-12-11,3.3385654810726417,3.4484406145012754,2.668273364009752,0.4578698887733056,1,2,3
2004-12-12,3.3356318211045775,3.442174071050054,2.6254273423980976,0.4735143707217005,1,2,3
2004-12-13,3.33121870147028,3.4370728524657483,2.572712638783085,0.49544108767922485,1,2,3
2004-12-14,3.3229575679884156,3.427848843696068,2.546852516722671,0.5030065397513586,1,2,3
2004-12-15,3.3144639300904637,3.4171725332654646,2.5287977629975287,0.501676766060218,1,2,3
2004-12-16,3.30623139123271,3.4059542985284343,2.491247427974753,0.5062320411444201,1,2,3
2004-12-17,3.295373454208133,3.3927894623420416,2.4599675016710334,0.5122247521223275,1,2,3
2004-12-18,3.282811995360009,3.378526223460856,2.422386042343478,0.5163450137123818,1,2,3
2004-12-19,3.26704797313471,3.3620563389368585,2.370267255295592,0.5303280059941659,1,2,3
2004-12-20,3.24955669133116,3.3445473157015915,2.3319065496544633,0.5626746782864251,1,2,3
2004-12-21,3.2340373203481185,3.3301520507618725,2.2965170764257303,0.5849869423207025,1,2,3
2004-12-22,3.219734784486602,3.314845142564592,2.288438041947212,0.6270232128438098,1,2,3
2004-12-23,3.2014470538071302,3.291984934575,2.3322648587241237,0.6930623349603905,1,2,3
2004-12-24,3.1806553286699994,3.2659994715575307,2.285787541699926,0.7028101289764089,1,2,3
2004-12-25,3.1642161305931333,3.242954056693672,2.1744160492098032,0.6998625124575353,1,2,3
2004-12-26,3.1533824881922925,3.2258130479420113,2.127666204736436,0.7058945055904327,1,2,3
2004-12-27,3.1452617170236894,3.213130232304946,2.135707662310403,0.7253493565728502,1,2,3
2004-12-28,3.1391927341529713,3.205721037024908,2.102336714116049,0.7053416456313152,1,2,3
2004-12-29,3.137813469217683,3.2079045454019344,2.0684195723292786,0.6716011842842282,1,2,3
2004-12-30,3.142299658704568,3.2159423409098333,2.0632977263695356,0.6741254264659882,1,2,3
2004-12-31,3.1480994104682547,3.226382832375161,2.0448193784476336,0.7027562978751264,1,2,3
2005-01-01,3.1527300095926503,3.2315777549517555,2.0032585628845703,0.7347232426691497,1,2,3
2005-01-02,3.156981348684845,3.2341601868007794,2.034818987496,0.7522372642161391,1,2,3
2005-01-03,3.161428568790472,3.233021224429206,2.109642575316073,0.7535699476965381,1,2,3
2005-01-04,3.1645767544389383,3.227457250316906,2.184202365674902,0.7891159332785324,1,2,3
2005-01-05,3.162045413647235,3.2160733459880526,2.2621194057383347,0.8779314308161231,1,2,3
2005-01-06,3.152765325878291,3.202416811721708,2.2636501901429327,0.9553798366153331,1,2,3
2005-01-07,3.142153671976449,3.186442031685362,2.1832238478978,0.9673477998355969,1,2,3
2005-01-08,3.1344460008240875,3.1719403909234494,2.1896680972459928,1.0060974633912139,1,2,3
2005-01-09,3.1276359869044694,3.15992103400817,2.159064934788888,1.043520263044949,1,2,3
2005-01-10,3.1206716302144857,3.149154008601397,2.114770114746202,1.0559930747015647,1,2,3
2005-01-11,3.116331362201021,3.138317798325088,2.1187897048391084,1.0797325903671426,1,2,3
2005-01-12,3.1144730191758874,3.1319255588733355,2.1603827834010287,1.1148552016120232,1,2,3
2005-01-13,3.1114209125800096,3.128727991029097,2.24221541283164,1.1158285261189957,1,2,3
2005-01-14,3.106259760545128,3.1224854397481026,2.334287179405427,1.1132417234681777,1,2,3
2005-01-15,3.0993383505305947,3.108084422506957,2.342476287644752,1.114184495187936,1,2,3
2005-01-16,3.0911673740823815,3.0909255778810842,2.3470500421886156,1.1317829006234223,1,2,3
2005-01-17,3.083143073439682,3.07310089015784,2.3564723561136676,1.1567096103064736,1,2,3
2005-01-18,3.076988431126795,3.058457487511379,2.3699055301436993,1.1690863989175584,1,2,3
2005-01-19,3.078521606543105,3.054243268956293,2.375157566792948,1.193742498199568,1,2,3
2005-01-20,3.085428073269843,3.059283537731723,2.376404816372295,1.2028108564237234,1,2,3
2005-01-21,3.0903754079489576,3.0654417822111673,2.377940155553202,1.2012832170630041,1,2,3
2005-01-22,3.0923837922036665,3.070788999926802,2.3610491471750708,1.2385721664108478,1,2,3
2005-01-23,3.0949637181057463,3.0794675571125216,2.2894294649238573,1.2521914350353176,1,2,3
2005-01-24,3.101870437599696,3.093392286365625,2.262937747215229,1.2447889311616607,1,2,3
2005-01-25,3.1105933017122283,3.112913857311453,2.2530109918139285,1.2419024202172158,1,2,3
2005-01-26,3.1179644743298054,3.127877333746267,2.24563908635742,1.2370066997897677,1,2,3
2005-01-27,3.1214589131521198,3.132143037692139,2.248001497003147,1.2184611579506355,1,2,3
2005-01-28,3.1219245541729252,3.1273908513585065,2.2651130324675846,1.2309412440803975,1,2,3
2005-01-29,3.119697371297974,3.1173155873200513,2.2696818526704465,1.2353903118566638,1,2,3
2005-01-30,3.1161845008797378,3.1048713169466393,2.2694916907595353,1.2242123564200862,1,2,3
2005-01-31,3.1118363226412455,3.0915393925418844,2.252234782017895,1.1993962187288585,1,2,3
2005-02-01,3.1082541235354673,3.082793637904646,2.249952459522272,1.1578546123796984,1,2,3
2005-02-02,3.105143962695907,3.078343478658118,2.241086967001025,1.1335316839677887,1,2,3
2005-02-03,3.101911542734329,3.0798639813792335,2.182601741366896,1.1210806957306116,1,2,3
2005-02-04,3.0994433339643823,3.088505730815509,2.1150062039848976,1.086535677653546,1,2,3
2005-02-05,3.1018742128729215,3.1042542308253758,2.0198546494966783,0.9901736416740018,1,2,3
2005-02-06,3.1084734284289963,3.120627821033974,1.97471833453086,0.8961932682025504,1,2,3
2005-02-07,3.11392815132686,3.132397987503154,1.978704902495524,0.8952679552183433,1,2,3
2005-02-08,3.1159305001272304,3.1377526087248344,1.9428542581654802,0.8568500076381969,1,2,3
2005-02-09,3.115445783151615,3.139516956447605,1.9353138259855303,0.8366007841882052,1,2,3
2005-02-10,3.1124342555505526,3.13927892262023,1.9344104620175306,0.837524642277783,1,2,3
2005-02-11,3.1089784617221774,3.1419285217158106,1.9228265271690508,0.84044607069333,1,2,3
2005-02-12,3.1083096196628737,3.1464869957271118,1.8970537049878975,0.8033477125419192,1,2,3
2005-02-13,3.1147614225699787,3.15416882201625,1.8659419258429277,0.7919864403820553,1,2,3
2005-02-14,3.128084659499526,3.1728877144387835,1.8324506556410713,0.7995795354521449,1,2,3
2005-02-15,3.143252866663481,3.2017832950805394,1.8516839577362307,0.8112448805895233,1,2,3
2005-02-16,3.156271431053243,3.226880900496093,1.858597349044275,0.8034641041122597,1,2,3
2005-02-17,3.16624577431293,3.2439663424226577,1.8531080844622536,0.7867735529254294,1,2,3
2005-02-18,3.172017989652173,3.25373293175443,1.8496403814321507,0.7817716251900456,1,2,3
2005-02-19,3.1741428561599414,3.2551298184623776,1.864239957762041,0.7573075719990979,1,2,3
2005-02-20,3.1766354711092,3.255850208316467,1.9000139300242125,0.7615427702648636,1,2,3
2005-02-21,3.1818998956404325,3.2599296499547084,1.950836503647427,0.7834098365425884,1,2,3
2005-02-22,3.1901415801516193,3.269348440066266,1.9551555702826655,0.7055104134083089,1,2,3
2005-02-23,3.200052932350389,3.281558469835896,1.9697270588253155,0.6414557675660341,1,2,3
2005-02-24,3.2061667278376027,3.288493180344461,2.0216750417616054,0.6578131478827646,1,2,3
2005-02-25,3.2068690653693683,3.286078030862399,2.040009534665074,0.6826758422021285,1,2,3
2005-02-26,3.2048602731128275,3.2847055976882964,2.034803804908303,0.6682229189550947,1,2,3
2005-02-27,3.2069472793928817,3.291543577729416,2.0437030786871766,0.6613136243607557,1,2,3
2005-02-28,3.2094682921111133,3.3020272407004447,2.060260070135964,0.6775036917951217,1,2,3
2005-03-01,3.20953034370857,3.309701236445697,2.0468880060214145,0.7351568012686681,1,2,3
2005-03-02,3.2069572605380112,3.3171987637014193,2.034829235742696,0.7510471604094073,1,2,3
2005-03-03,3.2051555233113778,3.3266839070231087,2.024033656760408,0.7407232281202034,1,2,3
2005-03-04,3.2049802690094427,3.3399795874830915,2.0066640173051136,0.737839626965017,1,2,3
2005-03-05,3.208125130026498,3.355833933703686,1.9774895363503413,0.7373115002145969,1,2,3
2005-03-06,3.2133409250721954,3.371123221894637,1.9686468177106404,0.7356180028661424,1,2,3
2005-03-07,3.218954233642238,3.384891022693238,1.9738020653633175,0.736812471356762,1,2,3
2005-03-08,3.2205635031849726,3.39031819114765,2.023500368367534,0.7519477401849171,1,2,3
2005-03-09,3.2205256734725527,3.392788589759832,2.0120963471832694,0.7699287829078979,1,2,3
2005-03-10,3.22108136635285,3.401540870231206,1.9803450015315436,0.7430001382149898,1,2,3
2005-03-11,3.2235508989222037,3.4174119892130617,1.9524306753556617,0.7339288702015756,1,2,3
2005-03-12,3.227505941204105,3.435146647268991,1.9375479437652134,0.747766373020434,1,2,3
2005-03-13,3.232197720980847,3.448595476447026,1.9213211735988465,0.7533939054463981,1,2,3
2005-03-14,3.2344237214251423,3.4537266196243315,1.9081757096056817,0.7410360304654935,1,2,3
2005-03-15,3.232681309652607,3.452214555536006,1.8941337138089809,0.7571824510609819,1,2,3
2005-03-16,3.2285574760441045,3.4489622378818834,1.8754283862010015,0.7580859406257502,1,2,3
2005-03-17,3.224892884192833,3.444221473887445,1.8371705425915235,0.749587901096263,1,2,3
2005-03-18,3.2219396388319033,3.4410579713515244,1.820475769159382,0.7624200717263052,1,2,3
2005-03-19,3.2223253465392494,3.442372173883398,1.8300089159746253,0.7843220554751322,1,2,3
2005-03-20,3.2271476403644157,3.451782460784251,1.8621269211192453,0.7894782020412172,1,2,3
2005-03-21,3.2359563657786787,3.4649035486053514,1.8833779891193987,0.7937555922512312,1,2,3
2005-03-22,3.2437780138515886,3.477256604559185,1.934179686684529,0.7988229902449315,1,2,3
2005-03-23,3.247761923429031,3.4844919457805825,1.9761306947514172,0.7781634865094895,1,2,3
2005-03-24,3.2490888417515578,3.4859198301777274,1.9499870378657533,0.776696952723199,1,2,3
2005-03-25,3.2504648694044134,3.487872398026089,1.9465227509178824,0.7743589370539838,1,2,3
2005-03-26,3.2538311756562126,3.4923629896222868,1.951504917070808,0.7669491587071806,1,2,3
2005-03-27,3.2602159017418777,3.502837818619076,1.9932995444844126,0.7446325299890155,1,2,3
2005-03-28,3.2689011548034066,3.5187465088900742,2.078647702096374,0.7143983646984368,1,2,3
2005-03-29,3.2796369149393896,3.536094847322928,2.1237248049701716,0.723946838150247,1,2,3
2005-03-30,3.2889109140851227,3.554397830150201,2.1072361351660236,0.7317130656812181,1,2,3
2005-03-31,3.297440290901857,3.5735073890806572,2.0948646035807377,0.7112543374046135,1,2,3
2005-04-01,3.306879195986564,3.5934787504111756,2.1289969585481194,0.6313529792604771,1,2,3
2005-04-02,3.3159506368131897,3.6122737017562763,2.184211854792213,0.5867342707704395,1,2,3
2005-04-03,3.325581217364611,3.6310518236573275,2.21906614180461,0.5911004095528382,1,2,3
2005-04-04,3.335643852216593,3.6492270589601685,2.2268502545171045,0.599841416485411,1,2,3
2005-04-05,3.3448832721241577,3.6655154550429465,2.224224805539519,0.6003128023452902,1,2,3
2005-04-06,3.352778717596313,3.6809473074443435,2.256480213102801,0.5986745909927473,1,2,3
2005-04-07,3.360226240382762,3.6933310005656823,2.309511853235998,0.590486444019292,1,2,3
2005-04-08,3.370305061818033,3.708994013780954,2.300149510532351,0.5766052943615558,1,2,3
2005-04-09,3.380997493413429,3.7294157307407954,2.299963523833057,0.556377894331003,1,2,3
2005-04-10,3.3917725990672696,3.7487717818221644,2.298575835317508,0.548050077473139,1,2,3
2005-04-11,3.401567272273236,3.762069117148388,2.34561149200428,0.5414041188066955,1,2,3
2005-04-12,3.408706296150047,3.7709471247464066,2.409152519341668,0.49542653873293224,1,2,3
2005-04-13,3.4162290401963613,3.782163807372842,2.430907269688685,0.46746928353713985,1,2,3
2005-04-14,3.4251849418575206,3.801467364073112,2.4298904158776464,0.44777873962478265,1,2,3
2005-04-15,3.434479353901752,3.8246699431234,2.421718008484789,0.4176973382702758,1,2,3
2005-04-16,3.444123975417527,3.850738404887655,2.393561899599825,0.40334771254191915,1,2,3
2005-04-17,3.454979389299376,3.8804258741677664,2.376942659541478,0.38546996733761557,1,2,3
2005-04-18,3.4675946554738983,3.9085379012340953,2.374607577553607,0.3565350229509628,1,2,3
2005-04-19,3.480046224257773,3.9343448364091866,2.371300809953097,0.3273658405289997,1,2,3
2005-04-20,3.4912987680380607,3.95750467059701,2.3675203456164264,0.3166214436919406,1,2,3
2005-04-21,3.4996298466216986,3.9779239156691704,2.3690416409037134,0.3071151621843788,1,2,3
2005-04-22,3.506851845261498,3.9970590296325152,2.34113490602168,0.28888387758516587,1,2,3
2005-04-23,3.511331346778157,4.013795381151571,2.315094490732359,0.26381167843918907,1,2,3
2005-04-24,3.5145026295371693,4.026049081250483,2.3260711220729395,0.22306007987371515,1,2,3
2005-04-25,3.5185126288096646,4.037933034683928,2.3329412430060463,0.2229276844624528,1,2,3
2005-04-26,3.5233500758047316,4.051486820596182,2.3361584333391407,0.21050142943397324,1,2,3
2005-04-27,3.527341109378378,4.061559968348032,2.2775760391437476,0.21099027402940343,1,2,3
2005-04-28,3.5293116271862277,4.064900227435958,2.2068236622147523,0.21601402518422602,1,2,3
2005-04-29,3.5304853717879343,4.0628297802939155,2.177545560098945,0.2129296485702023,1,2,3
